Date,Event,OB,Penalty,Total,Score,Out,In,Gon-Patt+36,1st,2nd,green,approach,Double Total,3 shot in 100,Total,Score,,1,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,2,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,3,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,4,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,5,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,6,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,7,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,8,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,9,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,,10,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,11,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,12,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,13,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,14,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,15,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,16,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,17,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,18,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数
4/25/2021,スルー。11，17番でシャンク2発,1,1,2,89,44,45,6 ,0,0,4,1,5,3,8,1,,3,4U,F,7,GO,,1,3.5,1,2,4,1W,↑,4,GO,,4,6,2,2,6,4U,F,c,↓,,3,15,2,4,5,,,6,→,Bunker,2,9,2,3,6,3U,↑,8,←,,1,15,3,3,7,3U,F,7,↓,,2,3,2,5,4,,,4,?,,3,2,2,2,5,1W,F,4,GO,,2,3,2,3,4,1W,?,8,?,,3,5,1,3,s,3,,,6,GO,,1,4,2,1,5,1W,F,0,?,,2,15,2,3,6,1W,→,7,?,1 penalty,3,4,2,4,4,3U,F,9,GO,,1,12,2,2,6,1W,F,7,↓,Bunker,2,3.5,2,4,5,1W,F,9,GO,,3,14,3,2,4,1W,F,0,GO,,2,2,2,2,6,,,7,ROB,,2,4,2,4,6,1W,F,P,←,,2,5,2,4
4/18/2021,"スルー。5,7番でシャンク2発。",3,1,4,92,52,40,5 ,1,0,3,1,5,2,7,1,,6,4U,F,7,↓,,1,9,2,4,5,1W,?,9,GO,,4,20,3,2,5,4U,←,P,?,,2,12,2,3,4,,,6,?,,3,6,2,2,7,1W,↑,4,ROB,,4,2,2,5,8,1W,LOB,6,↓,,1,4,2,6,7,,,4,ROB,,1,5,2,5,5,1W,F,4,↑,Bunker,2,2,1,4,5,1W,F,P,GO,,1,10,3,2,,4,,,5,GO,,1,13,3,1,3,1W,?,0,GO,,2,12,1,2,4,1W,↑,P,↑,,4,2,1,3,5,3U,F,P,↑,,1,6,2,3,5,1W,F,9,GO,,2,5,2,3,4,1W,↑,0,?,,1,0.4,1,3,5,1W,?,9,?,Bunker,2,7,2,3,3,,,8,GO,,1,10,2,1,7,1W,F,0,↓,,1,10,2,5
4/11/2021,スル― 6:14Start 11:30上がり。6番8番はツーオン狙い。,0,1,1,83,38,45,-2 ,0,0,2,0,2,1,3,1,,5,4U,F,9,←,,1,4,2,3,4,1W,?,4,GO,,4,19,2,2,5,4U,F,4,↑,,3,4,2,3,4,,,6,?,WH,1,3,1,3,4,3U,↑,0,←,,4,0.5,1,3,5,1W,F,Pat,GO,,1,3.5,2,3,3,,,0,?,,3,2.5,1,2,4,1W,F,Pat,GO,Bunker,3,2,1,3,4,1W,→,7,→,,2,3,1,3,s,4,,,5,→,,2,6,2,2,5,1W,F,8,↑,,3,5,2,3,5,1W,?,8,?,,1,3,2,3,6,3U,F,8,←,,3,1.8,2,4,6,1W,F,4U,?,,3,0.5,1,5,6,1W,F,9,↓,,3,2,2,4,4,1W,F,4,GO,,1,14,2,2,4,,,7,→,,3,3,1,3,5,1W,F,4,↑,,2,1.2,1,4
3/28/2021,3番4番でシャンク2発,1,0,1,86,45,41,7 ,0,0,3,0,3,1,4,1,,5,4U,→,8,↑,,1,14,3,2,4,1W,F,9,GO,,4,2,1,3,6,4U,→,P,GO,,3,14,2,4,6,,,6,ROB,,2,2,2,4,5,3U,?,4,GO,,4,4,2,3,6,3U,F,4,GO,,2,8,3,3,3,,,4,↓,,2,1,1,2,5,1W,F,60,GO,Bunker,2,3,2,3,5,1W,←,9,→,,1,5,2,3,s,3,,,6,GO,,3,5,2,1,3,1W,F,P,GO,,3,1,1,2,5,1W,F,P,GO,,1,17,3,2,4,3U,F,P,GO,,1,24,2,2,6,1W,F,4U,?,,3,3,2,4,5,1W,F,9,?,,2,10,2,3,4,1W,F,4,GO,,2,14,2,2,5,,,8,?,,1,9,3,2,6,1W,F,4,GO,,2,3,2,4
3/17/2021,Tera-You Youtube パター 距離感充てるゲーム良かった,0,1,1,83,40,43,5 ,0,0,1,1,2,3,5,1,,6,4U,F,9,↑,,2,10,3,3,4,1W,F,4,GO,,3,12,2,2,4,4U,F,0,GO,,2,24,2,2,3,,,6,GO,,2,14,2,1,5,3U,→,8,↓,Bunker,4,7,2,3,4,1W,F,0,GO,,2,13,1,3,4,,,0,←,,3,4,2,2,6,1W,F,0,GO,,1,24,3,3,4,1W,→,9,GO,,3,9,2,2,,3,,,6,GO,,3,2,2,1,5,1W,F,9,←,,3,1.5,2,3,6,1W,F,0,?,WH,2,1,2,4,5,3U,F,P,←,,2,0.5,1,4,6,1W,←,4U,↓,,2,8,2,4,4,1W,F,9,←,,1,1,1,3,5,1W,F,4,↓,,3,7,2,3,3,,,7,GO,,3,18,2,1,6,1W,←,4,↓,Bunker,1,5,2,4
2/16/2021,月例入賞圏外。月例は5位=net 76.7なので、6打足りない。,2,0,2,89,44,45,7 ,1,0,4,0,5,3,8,1,,4,4U,?,7,↓,,1,2,1,3,5,1W,?,0,GO,9,4,37,3,2,4,4U,←,P,GO,,3,6,2,2,5,,,6,↓,,1,2,2,3,6,3U,→,0,↓,Bunker,1,11,2,4,5,3U,F,0,GO,,1,17,2,3,4,,,P,←,,3,1,2,2,6,1W,F,5U,?,,1,10,2,4,5,1W,→,8,?,,1,10,2,3,s,5,,,5i,ROB,,3,6,2,3,3,1W,F,9,GO,,2,2,1,2,6,1W,→,4,↓,,1,11,2,4,7,3U,ROB,7,↓,Bunker,1,9,2,5,6,1W,F,5U,↑,,3,7,2,4,4,1W,F,8,GO,,2,10,2,2,5,1W,F,0,GO,,1,8,3,2,3,,,8,GO,,1,15,2,1,6,1W,?,4U,GO,Bunker,2,19,3,3
2/11/2021,YonexPatter不発,2,0,2,89,43,46,11 ,1,0,1,2,4,3,7,0,,5,4U,F,8,↓,,1,7,2,3,5,1W,F,P,GO,,4,19,3,2,6,4U,F,9,↑,,3,3,3,3,3,,,6,GO,,1,14,2,1,4,3U,F,0,GO,,3,8,2,2,5,3U,F,0,GO,,3,21,2,3,4,,,0,↓,,5,2,2,2,5,1W,F,0,GO,,2,8,1,4,6,1W,→,8,?,1 Bunker,1,13,3,3,,4,,,5i,GO,,3,8,3,1,4,1W,F,P,GO,,1,13,2,2,6,1W,→,8,GO,,4,19,3,3,5,3U,→,6,↑,Bunker,3,1,2,3,9,1W,←,0,GO,2 OB,2,2,2,7,5,1W,F,6,?,,3,4,2,3,4,1W,F,9,GO,,2,7,2,2,3,,,7,GO,,3,21,2,1,6,1W,F,0,GO,,1,13,3,3
1/16/2021,YonexPatter導入。まずまず。,3,1,4,88,43,45,5 ,2,1,1,0,4,1,5,1,,6,4U,ROB,P,GO,,1,8,2,4,6,1W,F,7,?,,4,16,3,3,5,4U,F,P,?,1 Bunker,3,13,2,3,3,,,5,↑,,2,2,1,2,3,3U,↑,0,GO,,1,17,1,2,5,3U,F,4,GO,,3,18,2,3,4,,,P,GO,,3,11,3,1,6,1W,F,3U,→,,2,10,2,4,5,1W,→,9,?,1 Bunker,1,2,2,3,,4,,,5i,?,,3,1.8,1,3,4,1W,F,9,GO,,3,9,2,2,5,1W,→,P,GO,1 Penalty,1,8,2,3,4,3U,→,7,GO,,1,7,2,2,9,1W,F,9,?,1 OB,3,13,3,6,7,1W,ROB,6,↑,,4,3,2,5,4,1W,F,4,GO,,1,8,2,2,3,,,8,GO,,1,5,2,1,5,1W,F,6,→,,3,3,1,4
1/3/2021,お先にパッとやめる。アイアンフルショットしない ハーフショットに心がけた。月例は5位 net 75.7なので、1.2（2打足りない),0,0,0,84,39,45,7 ,0,0,1,1,2,1,3,1,,4,4U,F,9,↓,,1,2,1,3,5,1W,→,8,GO,,4,21,3,2,3,4U,F,P,GO,,2,2,1,2,4,,,6,←,,2,4,2,2,4,3U,↑,0,GO,,1,6,2,2,6,3U,F,0,GO,,2,13,3,3,4,,,P,↑,,4,5,2,2,5,1W,F,4,GO,,2,3,2,3,4,1W,F,9,GO,,2,10,2,2,s,3,,,5i,GO,,3,5,2,1,4,1W,F,8,GO,,2,6,2,2,7,1W,↑,P,?,Bunker,1,5,2,5,4,3U,→,8,←,,1,2,1,3,6,1W,F,7,?,,2,8,2,4,5,1W,F,9,?,,3,4,2,3,6,1W,F,4,↑,,2,7,3,3,4,,,8,GO,,1,4,3,1,6,1W,→,6,?,,3,8,2,4
12/31/2020,スルー大晦日5000円。DriverOB2ドロー多い,3,0,3,87,43,44,4 ,3,0,1,1,5,1,6,2,,6,4U,↓,7,↓,,1,3,2,4,5,1W,←,9,↑,,4,2,2,3,7,4U,LOB,P,↑,,3,7,2,5,3,,,6,GO,,1,3,2,1,6,3U,F,P,?,,1,3,2,4,3,3U,F,0,GO,,1,0,0,3,4,,,0,GO,,4,23,3,1,5,1W,←,P,GO,,1,7,2,3,4,1W,F,9,GO,,3,4,2,2,,4,,,5i,?,,2,10,2,2,4,1W,F,8,GO,,2,3,2,2,5,1W,→,P,?,,4,2,1,4,3,3U,→,6,GO,Bunker,3,2,1,2,8,1W,LOB,7,↑,,3,4,2,6,4,1W,F,9,GO,,4,14,2,2,7,1W,LOB,4,GO,,3,16,3,4,3,,,7,GO,,3,15,2,1,6,1W,F,9,↓,,1,5,2,4
12/27/2020,#4等、意図通り フック スライス打てた,2,0,2,90,44,46,9 ,0,0,3,2,5,2,7,1,,5,4U,↓,0,←,,1,1.5,1,4,6,1W,F,0,LOB,,4,10,2,4,6,4U,F,P,?,,3,14,3,3,5,,,6,↑,,3,10,3,2,4,3U,F,P,↓,,1,2.5,1,3,6,3U,F,0,GO,,1,12,3,3,2,,,4,GO,,1,0.5,1,1,6,1W,F,0,GO,,3,10,2,4,4,1W,?,9,GO,,3,3,2,2,,3,,,5i,GO,,3,14,2,1,4,1W,F,9,GO,,3,10,2,2,5,1W,F,P,GO,,3,14,3,2,5,3U,→,6,GO,,2,14,3,2,6,1W,F,7,→,,1,3,2,4,8,1W,F,6,ROB,,4,4,2,6,4,1W,F,0,GO,,3,7,2,2,4,,,7,→,,4,6,2,2,7,1W,?,0,GO,Bunker,1,17,3,4
12/14/2020,パターカバー紛失,4,0,4,92,47,45,9 ,1,0,3,1,5,4,9,0,,5,4U,F,9,GO,,2,22,3,2,6,1W,F,0,↓,,1,4,3,3,7,4U,LOB,P,↓,,3,1,1,6,5,,,6,→,,3,20,3,2,4,4U,←,7,?,Bunker,1,4,1,3,6,3U,F,4,↓,,3,3,2,4,4,,,P,↑,,5,4,2,2,6,1W,F,0,GO,,3,25,3,3,4,1W,F,P,GO,,1,11,2,2,s,3,,,5i,GO,,3,17,2,1,5,1W,F,0,GO,,1,12,3,2,7,1W,F,8,LOB,,4,14,3,4,6,3U,F,7,ROB,,3,3,1,5,6,1W,F,7,?,,1,1.5,2,4,5,1W,F,7,GO,,4,42,3,2,5,1W,ROB,0,GO,,1,1,1,4,3,,,8i,GO,,2,22,2,1,5,1W,F,P,GO,,1,14,2,3
12/5/2020,とくになし,2,0,2,89,42,47,9 ,1,0,1,3,5,1,6,0,,4,4U,→,0,GO,,3,13,1,3,3,1W,F,P,GO,,4,2,1,2,7,4U,?,0,GO,,2,12,3,4,4,,,6,GO,,4,15,3,1,5,1W,←,P,←,,4,0.4,1,4,5,3U,F,8,GO,,3,6,2,3,3,,,P,GO,,5,5,2,1,6,1W,F,9,↑,Bunker,2,20,2,4,5,1W,F,8,→,,3,4,2,3,,5,,,5i,→,,3,7,3,2,6,1W,?,7i,↓,,2,8,3,3,6,1W,F,8,←,,4,4,2,4,5,3U,F,7,GO,,3,9,3,2,6,1W,F,8,↓,,2,4,2,4,4,1W,F,P,GO,,2,8,2,2,5,1W,F,4,GO,,2,15,3,2,5,,,8i,ROB,,1,10,2,3,5,1W,F,P,GO,,2,14,2,3
11/28/2020,20年最多OBシャンクトップ多かった。#14は2ndラフ6iやめる,9,2,11,94,44,50,2 ,2,0,3,0,5,0,5,1,,4,4U,→,P,GO,,3,4,2,2,4,1W,↑,4,GO,,3,11,2,2,7,4U,?,0,?,lostball,2,6,2,5,5,,,7i,?,,1,4,2,3,6,1W,←,P,↓,1penalty Bunker,2,0.4,1,5,5,3U,F,0,GO,,2,15,2,3,3,,,4,GO,,1,3,2,1,6,1W,F,0,GO,Bunker,1,20,2,4,4,1W,→,4,GO,,1,10,2,2,,3,,,5i,GO,,3,3,2,1,3,1W,?,5i,GO,,2,3,1,2,4,1W,?,0,GO,,1,5,2,2,5,3U,F,P,GO,,1,6,3,2,15,1W,LOB,5,↓,,3,7,1,14,5,1W,F,0,ROB,,1,1,1,4,4,1W,F,4,↑,,3,1.5,1,3,4,,,8i,?,,1,7,2,2,7,1W,F,P,ROB,,3,20,2,5
11/21/2020,1番回らなった。コンペの記録を流用。,2,1,3,92,47,45,5 ,1,0,5,2,8,0,8,0,,7,4U,→,8,?,,2,13,3,4,4,1W,↑,4,GO,,2,13,2,2,4,4U,?,P,GO,,3,6,2,2,3,,,6i,GO,,2,19,2,1,8,1W,←,4,↓,Bunker,2,0.4,1,7,7,3U,LOB,0,GO,,2,5,2,5,3,,,4,GO,,1,18,2,1,7,1W,F,5U,↓,Bunker,3,5,2,5,4,1W,→,9,?,Bunker,1,6,1,3,s,5,,,6i,→,,1,7,2,3,4,1W,F,9,GO,,3,1.5,2,2,6,1W,→,0,?,1 penalty,1,4,2,4,4,3U,F,P,GO,,1,18,2,2,6,1W,←,0,↑,,3,1.5,1,5,4,1W,F,8,GO,,4,5,2,2,6,1W,F,4,?,,1,7,3,3,5,,,7i,LOB,,3,4,2,3,5,1W,→,P,GO,,3,4,2,3
10/4/2020,スルー。バースデー無料,0,0,0,80,40,40,7 ,0,0,1,1,2,2,4,0,,4,4U,→,6,?,,2,1.6,2,2,4,1W,F,p,GO,,4,4,2,2,5,4U,F,0,GO,,2,3,3,2,3,,,7i,GO,,1,10,2,1,5,1W,↑,0,↑,,1,7,2,3,5,3U,F,0,GO,,2,3,2,3,3,,,0,GO,,1,4,2,1,7,1W,F,0,↓,Bunker,1,1.6,2,5,4,1W,F,9,GO,,2,1.6,2,2,,5,,,6i,↓,,1,3,2,3,4,1W,→,5,GO,,3,3,2,2,4,1W,→,0,GO,,1,7,2,2,5,3U,→,8,?,,2,3,2,3,6,1W,F,6,GO,,1,15,3,3,4,1W,F,9,→,,2,2,1,3,4,1W,F,4,GO,,2,5,2,2,3,,,8i,GO,,1,3,2,1,5,1W,F,9,GO,,2,5,2,3
9/16/2020,#14で乱したがいいラウンドだった,4,0,4,87,43,44,5 ,1,0,1,2,4,2,6,2,,3,4U,F,8,GO,,3,13,1,2,5,1W,←,4,↓,,1,3,2,3,5,4U,F,0,GO,,1,14,3,2,6,,,6i,ROB,,2,3,2,4,4,1W,↑,0,↑,,1,2,1,3,4,1W,F,4,GO,,2,3,1,3,3,,,0,GO,,3,8,2,1,7,1W,F,4,?,,3,14,3,4,6,1W,→,9,↓,,1,10,3,3,,3,,,6i,GO,,1,5,2,1,4,1W,F,P,GO,,3,12,2,2,4,1W,F,P,GO,,2,12,2,2,4,3U,F,7,GO,,3,8,2,2,11,1W,ROB,5,?,,1,2,1,10,5,1W,F,6,←,,4,2,1,4,4,1W,F,4,GO,,1,12,2,2,4,,,7i,GO,,2,14,3,1,5,1W,F,9,GO,,3,5,2,3
8/23/2020,スルー。Best更新 PrGr5500,1,0,1,75,37,38,4 ,0,0,0,0,0,0,0,2,,4,4U,F,9,GO,,1,9,2,2,4,1W,→,0,GO,,2,13,2,2,4,4U,F,P,GO,,3,5,2,2,3,,,6i,GO,,1,6,2,1,5,1W,←,0,GO,,4,9,2,3,4,3U,F,0,GO,,1,1.5,1,3,3,,,0,GO,,2,5,2,1,5,1W,F,0,↑,,3,1,1,4,5,1W,→,7,?,,3,2,2,3,s,3,,,5i,GO,,3,4,2,1,5,1W,F,9,GO,,3,18,3,2,5,1W,LOB,9,GO,,4,3,1,4,3,3U,F,6,GO,,1,2.5,1,2,5,1W,←,5,GO,,1,12,2,3,4,1W,←,9,GO,,3,11,2,2,4,1W,F,0,GO,,1,1.5,2,2,4,,,7i,GO,,3,17,3,1,5,1W,F,P,GO,,1,5,2,3
8/22/2020,スルー。Best更新後も反動小さかった。,1,0,1,83,41,42,7 ,0,0,2,2,4,2,6,1,,5,4U,F,9,GO,,1,13,3,2,5,1W,F,P,?,,4,2,2,3,4,4U,F,9,GO,,3,3,2,2,3,,,6i,GO,,2,20,2,1,4,1W,→,4,GO,Bunker,1,2,1,3,5,3U,F,0,GO,,3,3,2,3,5,,,P,LOB,,5,13,2,3,5,1W,F,0,GO,,1,3,2,3,5,1W,→,9,?,,1,1.5,1,4,,3,,,5i,GO,,3,9,2,1,6,1W,←,P,?,,1,20,3,3,3,1W,F,P,GO,,1,0.7,1,2,5,3U,F,7,?,,3,2,2,3,5,1W,F,P,GO,,1,17,2,3,4,1W,F,9,GO,,3,7,2,2,4,1W,F,0,GO,,1,10,2,2,5,,,7i,GO,,2,10,4,1,7,1W,F,P,?,,3,2,2,5
8/18/2020,月例 1位 ベスグロ。ベストスコアの更新　PrGr5500,1,0,1,78,39,39,3 ,1,0,0,0,1,2,3,2,,4,4U,F,8,?,,3,3,1,3,4,1W,F,9,GO,,4,13,2,2,7,4U,LOB,4,GO,,3,10,3,4,4,,,5U,GO,,4,20,3,1,5,1W,↑,4,↑,,4,3.5,2,3,4,3U,→,9,GO,,2,3,1,3,3,,,P,→,,5,2,1,2,5,1W,F,0,GO,,2,12,2,3,3,1W,F,7,GO,,3,2.5,1,2,,4,,,6i,↓,,1,2,2,2,4,1W,F,7,GO,,3,5,2,2,4,1W,F,7,GO,,2,10,2,2,5,3U,→,5,←,,3,0.5,1,4,5,1W,F,6,GO,,2,11,2,3,4,1W,F,8,←,,3,1.5,1,3,5,1W,F,0,GO,,2,5,3,2,3,,,7i,GO,,1,14,2,1,5,1W,F,8,GO,,3,5,2,3
8/16/2020,スルー。競技ティーから。,1,0,1,87,42,45,10 ,1,0,1,0,2,3,5,0,,5,4U,F,8,GO,,3,20,3,2,4,1W,→,8,GO,,2,5,2,2,4,4U,F,P,GO,,2,5,2,2,3,,,5U,GO,,2,22,2,1,5,1W,↑,0,↓,Bunker,1,7,2,3,5,1W,→,0,GO,,3,8,2,3,3,,,P,GO,,5,24,2,1,6,1W,F,7,GO,,3,30,3,3,7,1W,ROB,6,→,Bunker,2,3,2,5,s,4,,,6i,→,,1,5,2,2,4,1W,F,7,GO,,2,5,2,2,5,1W,?,0,?,,4,8,2,3,5,3U,→,5i,↓,,3,14,3,2,8,1W,F,6,ROB,,2,3,1,7,5,1W,F,7,GO,,3,14,3,2,5,1W,F,0,GO,,3,4,2,3,4,,,7i,GO,,2,21,3,1,5,1W,←,P,GO,,1,5,2,3
8/15/2020,スルー。10番空振り。最多バーディ 3タイ,1,0,1,83,42,41,6 ,1,0,0,2,3,1,4,3,,4,4U,F,8,GO,,1,4,2,2,5,1W,F,8,?,,4,2,2,3,5,4U,←,9,GO,,2,21,3,2,2,,F↓,6i,GO,,1,11,1,1,4,1W,↑,0,GO,,2,11,2,2,8,1W,LOB,0,GO,,1,8,2,6,4,,,4,GO,,2,5,3,1,6,1W,F,6,?,,2,3,2,4,4,1W,F,8,GO,,3,8,2,2,,6,,,5i,?,,3,3,2,4,5,1W,F,P,?,,2,5,2,3,4,1W,?,0,GO,,1,8,2,2,6,3U,→,5i,?,,1,6,3,3,4,1W,F,7,GO,,1,1.5,1,3,4,1W,F,8,GO,,3,5,2,2,3,1W,F,0,GO,,1,1.5,1,2,3,,,7i,GO,,3,20,2,1,6,1W,←,7,↓,Bunker,3,4,2,4
8/8/2020,スルー。初ノーダボ,0,0,0,82,40,42,8 ,0,0,0,0,0,3,3,0,,5,4U,F,8,GO,,2,14,3,2,4,1W,→,9,→,,4,2,1,3,5,4U,→,6i,?,,3,19,2,3,3,,F↓,6i,GO,,1,20,2,1,4,1W,↑,0,↓,,2,3,1,3,5,1W,F,0,GO,,1,6,2,3,3,,,P,GO,,5,11,2,1,6,1W,F,0,↓,,2,4,2,4,5,1W,←,8,↓,Bunker,1,5,2,3,s,4,,,5i,?,,2,9,2,2,5,1W,?,P,GO,,2,10,2,3,5,1W,F,9,GO,,4,18,3,2,5,3U,F,9,?,,1,4,2,3,6,1W,F,5,GO,,2,14,3,3,4,1W,F,9,GO,,2,2.5,2,2,4,1W,F,0,GO,,1,7,2,2,4,,,7i,GO,,3,26,3,1,5,1W,F,P,GO,,1,5,2,3
8/2/2020,スルー。ほぼ出だし除く競技ティーから。レーザ電池切れで携帯せず。,1,0,1,88,41,47,11 ,0,1,1,1,3,0,3,0,,5,4U,F,8,GO,,2,12,3,2,4,1W,F,9,GO,,4,10,2,2,4,4U,F,P,GO,,2,14,2,2,4,,,5U,GO,,3,24,3,1,5,1W,←,0,↓,,4,4,2,3,6,1W,F,9,?,,1,8,2,4,3,,,P,GO,,5,18,2,1,5,1W,F,6,GO,,3,19,2,3,5,1W,→,6,GO,,2,19,3,2,,4,,,5i,GO,,3,7,3,1,5,1W,F,7,←,,3,2,2,3,5,1W,→,8,←,,2,6,2,3,6,3U,→,4,GO,,3,18,3,3,8,1W,←,4,GO,2nd ROB,3,6,2,6,4,1W,F,8,↓,,3,3,1,3,5,1W,F,0,→,,3,6,3,2,3,,,7i,GO,,3,17,2,1,7,1W,↓,4,↓,Bunker,2,2,2,5
8/1/2020,スルー。18番バーディ。すべてのホールで、バーディとった。,0,0,0,80,42,38,7 ,0,0,3,0,3,2,5,2,,6,4U,→,8,↓,,2,10,2,4,6,1W,F,0,?,,3,12,3,3,5,4U,→,0,↓,,1,6,2,3,3,,,6i,GO,,2,11,2,1,4,1W,↑,0,GO,,1,3,2,2,6,1W,F,0,GO,,3,7,3,3,3,,,0,GO,,2,11,2,1,5,1W,F,P,GO,,1,7,2,3,4,1W,F,8,GO,,3,10,2,2,s,4,,,6i,↓,,1,2.1,2,2,5,1W,F,9,GO,,2,15,3,2,3,1W,F,P,GO,,1,3,1,2,4,3U,F,7,GO,,1,3,2,2,7,1W,F,5U,?,,3,2,2,5,4,1W,F,8,GO,,3,3.5,2,2,4,1W,F,0,GO,,1,7,2,2,3,,,7i,GO,,2,10,2,1,4,1W,F,7,GO,,1,2,1,3
7/24/2020,スルー。後半課題 Driver課題,2,0,2,88,41,47,9 ,2,0,1,1,4,2,6,0,,5,4U,→,7,↓,,3,7,2,3,5,1W,→,9,←,,3,1.5,2,3,4,4U,F,P,GO,,3,10,2,2,3,,,7i,GO,,1,7,2,1,5,1W,↑,4,GO,,2,22,3,2,5,1W,F,4,GO,,1,6,2,3,3,,,0,GO,,2,7,2,1,7,1W,LOB,5u,GO,,3,6,2,5,4,1W,←,8,GO,,2,4.5,2,2,s,4,,,6i,?,,1,3.5,2,2,4,1W,F,9,GO,,1,5,2,2,7,1W,LOB,7i,GO,,4,16,3,4,7,3U,?,6i,?,Bunker,3,16,4,3,6,1W,F,5i,?,Bunker,3,3,2,4,6,1W,←,4,↓,,1,1.5,1,5,4,1W,F,0,GO,,2,11,2,2,4,,,7i,?,,2,6,2,2,5,1W,F,9,GO,,2,11,2,3
7/12/2020,スルー。Dr PrGr ドライバー不調か,2,1,3,86,41,45,4 ,3,0,0,1,4,2,6,2,,5,4U,F,7,↓,,1,5,2,3,5,1W,F,0,?,,2,4,2,3,5,4U,F,0,GO,,3,24,3,2,3,,,6i,?,,2,2,1,2,5,1W,F,6,?,,4,3,2,3,5,1W,?,P,GO,,1,13,2,3,4,,,0,GO,,3,8,3,1,6,1W,?,5u,GO,,3,26,3,3,3,1W,→,8,GO,Bunker,1,3,1,2,,5,,,6i,?,,1,6,2,3,4,1W,F,8i,GO,,2,16,2,2,6,1W,→,9i,GO,1 penalty,4,13,2,4,5,3U,F,7i,←,,1,1,1,4,8,1W,LOB,5u,?,,3,15,2,6,3,1W,→,6i,GO,,3,6,1,2,4,1W,F,4,GO,,3,13,2,2,3,,,7i,→,,1,4,1,2,7,1W,ROB,8,GO,,2,9,2,5
7/5/2020,スルー。ほぼ競技と同じTeeing位置。3pattが8はワーストでは？,1,0,1,91,44,47,11 ,1,1,1,1,4,2,6,0,,7,4U,←,8,↓,,2,7,3,4,5,1W,F,0,GO,,4,21,3,2,4,4U,F,0,GO,,2,11,2,2,3,,,4U,GO,,3,20,2,1,6,1W,→,60,?,Bunker,1,4,2,4,6,1W,F,4,↓,,2,5,2,4,3,,,0,GO,,3,7,2,1,6,1W,→,5u,→,Bunker,2,1.5,1,5,4,1W,→,7,GO,,3,13,2,2,,4,,,5i,GO,,3,9,3,1,5,1W,F,8,GO,,1,13,3,2,4,1W,F,P,←,,3,6,1,3,5,3U,?,0,↑,,3,0.4,1,4,8,1W,F,5u,↓,Bunker,2,12,3,5,5,1W,F,9,GO,,3,12,3,2,6,1W,ROB,4,GO,,2,7,2,4,4,,,7i,GO,,2,17,3,1,6,1W,F,8,GO,,2,13,3,3
6/9/2020,コロナ明け 午後スルー,3,2,5,94,48,46,7 ,3,0,3,0,6,4,10,0,,5,4U,?,4,GO,,2,13,2,3,5,1W,F,4,←,,3,5,2,3,6,6I,LOB,4,?,,2,3,1,5,4,,F↓,6i,GO,,2,23,3,1,5,1W,↑,4,↓,Bunker,2,10,2,3,8,1W,ROB,P,GO,,1,14,3,5,5,,,4,↓,WH,1,14,2,3,6,1W,?,4u,↑,,3,21,2,4,4,1W,F,4,GO,,1,2,2,2,s,3,,,6i,GO,,3,4,2,1,5,1W,?,4,?,,3,4,2,3,6,1W,↑,4,↓,WH,3,3,2,4,6,3U,LOB,P,GO,,1,5,2,4,6,1W,↑,8,GO,,3,10,3,3,7,1W,?,9,?,LOB,4,2,2,5,5,1W,F,4,↓,,1,2,1,4,3,,,7i,GO,,2,14,2,1,5,1W,?,P,GO,,2,9,2,3
